"subject_id","itemA","itemB","emp_euclidean","emp_causal_judgments","theor1_Mind-Body-Action","theor2_PerCog-OdActSpAct-BodyStimBodynoStim","theor3_Physical-Ethereal","theor4_cosine_similarity","1_Mind-Body-Action","2_PerCog-ObjDir-Stimulus","3_Physical-Ethereal","4_cosine_similarity","5_causal_judgments"
"subj_01","see something","become hungry",0.235696228862802,0.73,1,1,1,0.419897413785843,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","choose what to do","become hungry",0.332101657332329,0.32,1,1,1,0.358277679701376,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","sit down","become hungry",0.765294174040737,0.9,1,1,0,0.286095806881472,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","take a walk","become hungry",0.602441553354872,0.23,1,1,0,0.310698974005549,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","feel scared","become hungry",0.65009900738852,0.88,0,1,0,0.305715654334461,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","experience pain","become hungry",0.819003435000082,0.86,0,1,0,0.39732146788056,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","think about something","become hungry",0.189176007449331,0.36,1,1,1,0.373699008396747,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","get tired","become hungry",0.171511014180298,0.33,0,0,0,0.30320749534347,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","jump up and down","become hungry",0.612465585827046,0.18,1,1,0,0.328159520998496,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","get sick","become hungry",0.930247006543652,0.35,0,0,0,0.315512329332576,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","reach for something","become hungry",0.696827260515057,0.74,1,1,0,0.330659522867037,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","kick something","become hungry",0.587879627099651,0.97,1,1,0,0.342511833354046,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","remember something","become hungry",0.30389634816065,0.3,1,1,1,0.442603671270314,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","hear something","become hungry",0.338640600205262,0.83,1,1,1,0.428605591146647,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","become hungry","see something",0.235696228862802,0.69,1,1,1,0.419897413785843,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","choose what to do","see something",0.282471326200983,0.62,0,1,0,0.412093771472324,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","sit down","see something",0.407788503347074,0.34,1,1,1,0.373048478079255,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","take a walk","see something",0.696148332726526,0.67,1,1,1,0.319983618009491,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","feel scared","see something",0.612805509255416,0.72,1,1,1,0.452851982959558,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","experience pain","see something",0.741825619940889,0.73,1,1,1,0.446760116897904,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","think about something","see something",0.463460212943449,0.76,0,1,0,0.200172591269111,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","get tired","see something",0.15848244537202,0.77,1,1,1,0.410755670177122,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","jump up and down","see something",0.233097544005222,0.7,1,1,1,0.42228703682827,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","get sick","see something",0.643549267569754,0.64,1,1,1,0.409189196967582,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","reach for something","see something",0.50777458394568,0.68,1,1,1,0.309566217427171,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","kick something","see something",0.297445991660495,0.76,1,1,1,0.320235094062695,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","remember something","see something",0.481869292627983,0.41,0,1,0,0.240954399972408,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","hear something","see something",0,0.63,0,0,0,0.184711194142376,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","become hungry","choose what to do",0.332101657332329,0.35,1,1,1,0.358277679701376,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
"subj_01","see something","choose what to do",0.282471326200983,0.76,0,1,0,0.412093771472324,0.0724679767318479,0.127204135103162,-0.00670981706320262,-0.00256410256410256,0.0127179789980065
